metodo,sujeito,tempo,CSF,WM,GM
Padrão,SUB001,461.204081632653,0.001466,0.000805,0.000945
Padrão,SUB001,478.2857142857143,0.001503,0.000851,0.000979
Padrão,SUB001,495.3673469387755,0.001486,0.000852,0.000978
Padrão,SUB001,512.4489795918367,0.001495,0.000838,0.000962
Padrão,SUB001,529.530612244898,0.001489,0.000848,0.000969
Padrão,SUB001,546.6122448979592,0.001492,0.00084,0.000976
Padrão,SUB001,563.6938775510204,0.00149,0.000851,0.000983
Padrão,SUB001,580.7755102040816,0.001499,0.000861,0.000988
Padrão,SUB001,597.8571428571428,0.001498,0.000832,0.000958
Padrão,SUB001,614.9387755102041,0.001469,0.000844,0.000967
Padrão,SUB001,632.0204081632653,0.001507,0.000868,0.000993
Padrão,SUB001,649.1020408163265,0.00148,0.000849,0.000968
Padrão,SUB001,666.1836734693877,0.001516,0.000862,0.000974
Padrão,SUB001,683.2653061224489,0.001509,0.000854,0.000981
Padrão,SUB001,700.3469387755101,0.001488,0.000863,0.000991
Padrão,SUB001,717.4285714285714,0.001516,0.000847,0.000973
Padrão,SUB001,734.5102040816327,0.001496,0.000832,0.000962
Padrão,SUB001,751.5918367346939,0.001488,0.000845,0.000972
Padrão,SUB001,768.6734693877551,0.001479,0.000857,0.000982
Padrão,SUB001,785.7551020408163,0.001499,0.00085,0.000972
Padrão,SUB001,802.8367346938775,0.001461,0.000816,0.000933
Padrão,SUB001,819.9183673469388,0.001461,0.000796,0.00093
Padrão,SUB001,837.0,0.0015,0.00081,0.000936
Padrão,SUB002,0.0,0.001884,0.000819,0.001005
Padrão,SUB002,17.081632653061224,0.001831,0.000817,0.000992
Padrão,SUB002,34.16326530612245,0.001923,0.000821,0.001004
Padrão,SUB002,51.244897959183675,0.001946,0.00081,0.001004
Padrão,SUB002,68.3265306122449,0.001875,0.000809,0.000998
Padrão,SUB002,85.40816326530611,0.001867,0.000796,0.000984
Padrão,SUB002,102.48979591836735,0.001927,0.000819,0.001006
Padrão,SUB002,119.57142857142857,0.001896,0.000815,0.000999
Padrão,SUB002,136.6530612244898,0.001897,0.000819,0.001014
Padrão,SUB002,153.73469387755102,0.001931,0.000827,0.001005
Padrão,SUB002,170.81632653061223,0.001843,0.000826,0.001001
Padrão,SUB002,187.89795918367346,0.001927,0.000817,0.000994
Padrão,SUB002,204.9795918367347,0.001868,0.000788,0.000974
Padrão,SUB002,222.0612244897959,0.001886,0.000812,0.001008
Padrão,SUB002,239.14285714285714,0.001857,0.000799,0.000974
Padrão,SUB002,256.2244897959184,0.00181,0.000806,0.000981
Padrão,SUB002,273.3061224489796,0.001862,0.000827,0.001007
Padrão,SUB002,290.3877551020408,0.001904,0.000809,0.000993
Padrão,SUB002,307.46938775510205,0.00181,0.000819,0.000991
Padrão,SUB002,324.55102040816325,0.00181,0.000812,0.000983
Padrão,SUB002,341.63265306122446,0.001869,0.000801,0.00098
Padrão,SUB002,358.7142857142857,0.001899,0.000732,0.000944
Padrão,SUB002,375.7959183673469,0.001895,0.000808,0.000988
Padrão,SUB002,392.87755102040813,0.001904,0.000798,0.000968
Padrão,SUB002,409.9591836734694,0.00191,0.000829,0.001009
Padrão,SUB002,427.0408163265306,0.001894,0.000795,0.000976
Padrão,SUB002,444.1224489795918,0.001922,0.000812,0.00098
Padrão,SUB002,461.204081632653,0.001846,0.000809,0.00098
Padrão,SUB002,478.2857142857143,0.001827,0.000822,0.000984
Padrão,SUB002,495.3673469387755,0.001912,0.000817,0.000989
Padrão,SUB002,512.4489795918367,0.001824,0.00081,0.000979
Padrão,SUB002,529.530612244898,0.001875,0.000825,0.000993
Padrão,SUB002,546.6122448979592,0.001884,0.000826,0.000994
Padrão,SUB002,563.6938775510204,0.001952,0.000849,0.001018
Padrão,SUB002,580.7755102040816,0.001914,0.000814,0.000997
Padrão,SUB002,597.8571428571428,0.001808,0.000814,0.000976
Padrão,SUB002,614.9387755102041,0.001833,0.000805,0.00097
Padrão,SUB002,632.0204081632653,0.001836,0.000813,0.000982
Padrão,SUB002,649.1020408163265,0.001893,0.000801,0.000983
Padrão,SUB002,666.1836734693877,0.001868,0.000815,0.000999
Padrão,SUB002,683.2653061224489,0.001872,0.000828,0.00099
Padrão,SUB002,700.3469387755101,0.001877,0.000817,0.000982
Padrão,SUB002,717.4285714285714,0.001803,0.000799,0.000962
Padrão,SUB002,734.5102040816327,0.001826,0.000809,0.000976
Padrão,SUB002,751.5918367346939,0.001822,0.000816,0.000979
Padrão,SUB002,768.6734693877551,0.00186,0.000806,0.000979
Padrão,SUB002,785.7551020408163,0.001835,0.000827,0.00099
Padrão,SUB002,802.8367346938775,0.001904,0.000812,0.00098
Padrão,SUB002,819.9183673469388,0.001896,0.000832,0.000993
Padrão,SUB002,837.0,0.001841,0.000806,0.000977
